kms_driven,owner,age,power,brand,actual_price,predicted_price
23000.0,1,4.0,100.0,7.0,32000.0,30565.0
5323.0,1,4.0,100.0,6.0,36000.0,42424.0
35200.0,1,11.0,150.0,4.0,29000.0,31045.0
45000.0,1,12.0,150.0,6.0,18200.0,16579.99
4362.0,1,2.0,250.0,10.0,185000.0,192330.2
11000.0,1,13.0,110.0,5.0,30000.0,19337.0
6078.0,1,3.0,200.0,10.0,175000.0,162215.0
25708.0,1,8.0,250.0,5.0,65000.0,104635.0
24936.0,1,10.0,125.0,5.0,30000.0,25448.0
17000.0,3,4.0,500.0,2.0,150000.0,128117.19333333334
45710.0,1,16.0,350.0,2.0,45000.0,55409.0
3450.0,1,4.0,350.0,2.0,155551.0,117347.4
5123.0,1,3.0,350.0,2.0,130000.0,151189.3333333333
15200.0,1,10.0,220.0,7.0,35000.0,27466.0
25327.0,1,5.0,390.0,10.0,110000.0,137472.99999999997
20000.0,1,4.0,350.0,2.0,105000.0,118159.38333333335
31327.0,1,10.0,100.0,6.0,16000.0,26049.0
40000.0,2,6.0,200.0,7.0,75000.0,57891.70000000001
39028.0,1,10.0,250.0,5.0,68000.0,63748.57
20000.0,2,5.0,180.0,1.0,48000.0,45500.73
21613.0,1,4.0,250.0,4.0,110000.0,85661.0
14000.0,1,6.0,200.0,7.0,54500.0,79615.70000000001
37500.0,1,5.0,160.0,5.0,50400.0,58346.0
35688.0,1,6.0,180.0,1.0,36000.0,47417.0
21000.0,1,12.0,350.0,2.0,70000.0,88375.0
26134.0,1,5.0,180.0,7.0,40100.0,45978.5
17980.0,1,6.0,100.0,6.0,24000.0,34966.666666666664
15000.0,1,3.0,180.0,7.0,69000.0,67453.12
4300.0,2,3.0,150.0,4.0,82000.0,115406.0
4000.0,1,2.0,100.0,6.0,60000.0,52481.67
2000.0,1,2.0,200.0,10.0,180000.0,162620.0
45000.0,1,13.0,100.0,6.0,12000.0,18636.0
8000.0,1,6.0,160.0,5.0,70000.0,53967.0
484.0,1,3.0,200.0,10.0,165000.0,164992.0
20436.0,1,6.0,350.0,2.0,93000.0,113999.28571428571
19225.0,1,10.0,350.0,2.0,79400.0,61604.0
6000.0,1,3.0,300.0,11.0,105000.0,149630.0
35000.0,1,7.0,125.0,6.0,41000.0,29718.0
12551.0,1,9.0,150.0,4.0,45000.0,36944.0
13000.0,1,5.0,300.0,9.0,225000.0,202769.92
7157.0,1,2.0,200.0,1.0,106000.0,98257.00000000001
25000.0,1,6.0,200.0,7.0,95000.0,62530.0
12302.0,1,5.0,410.0,2.0,145000.0,124253.83333333331
29000.0,1,6.0,200.0,10.0,130000.0,102387.0
40266.0,1,11.0,125.0,5.0,18000.0,28117.5
5639.0,1,15.0,100.0,6.0,22000.0,18278.51
12000.0,1,5.0,200.0,7.0,118000.0,83573.91017316017
5432.0,2,6.0,350.0,2.0,74500.0,122879.99
18304.0,1,4.0,200.0,1.0,75000.0,73914.35
35300.0,2,10.0,125.0,5.0,22000.0,18233.77
